name ts   x y z   roll pitch yaw  err delay
HR_6 1776353927.423927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.7e-05
QR_4 1776353927.423927000 0.836027   0.88634 0.800454 -0.111145   -0.206417 1.38629 0.0001   1.7e-05
HR_6 1776353927.433928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.5e-05
QR_4 1776353927.433928000 0.831035   0.881987 0.796221 -0.105713   -0.201871 1.38018 0.0001   3.5e-05
HR_6 1776353927.443928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.9e-05
QR_4 1776353927.443928000 0.822564   0.874653 0.789122 -0.0966985   -0.194058 1.3699 0.0001   2.9e-05
HR_6 1776353927.453928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-05
QR_4 1776353927.453928000 0.813998   0.867161 0.78206 -0.0877243   -0.185687 1.35945 0.0001   2e-05
HR_6 1776353927.463928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.4e-05
QR_4 1776353927.463928000 0.803519   0.857906 0.773564 -0.0772135   -0.17572 1.3466 0.0001   2.4e-05
HR_6 1776353927.473928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.2e-05
QR_4 1776353927.473928000 0.796380   0.851606 0.767901 -0.0704712   -0.16923 1.33803 0.0001   5.2e-05
HR_6 1776353927.483928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.5e-05
QR_4 1776353927.483928000 0.787422   0.843582 0.760779 -0.0620984   -0.161347 1.3271 0.0001   4.5e-05
HR_6 1776353927.493928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.1e-05
QR_4 1776353927.493928000 0.778383   0.835371 0.753666 -0.0540273   -0.15326 1.31611 0.0001   4.1e-05
HR_6 1776353927.503928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.7e-05
QR_4 1776353927.503928000 0.771076   0.828716 0.747981 -0.047809   -0.14638 1.30743 0.0001   2.7e-05
HR_6 1776353927.513928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.6e-05
QR_4 1776353927.513928000 0.760037   0.818602 0.739458 -0.039099   -0.135652 1.29416 0.0001   1.6e-05
HR_6 1776353927.523928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.3e-05
QR_4 1776353927.523928000 0.750748   0.810032 0.732333 -0.0322896   -0.126486 1.28297 0.0001   4.3e-05
HR_6 1776353927.533929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.9e-05
QR_4 1776353927.533929000 0.741402   0.801367 0.72524 -0.0258304   -0.117122 1.27204 0.0001   2.9e-05
HR_6 1776353927.543929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000816
QR_4 1776353927.543929000 0.732006   0.792571 0.718177 -0.0194364   -0.107694 1.26107 0.0001   0.000816
HR_6 1776353927.553929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.4e-05
QR_4 1776353927.553929000 0.722525   0.783693 0.71115 -0.0132567   -0.098132 1.25001 0.0001   2.4e-05
HR_6 1776353927.563929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.6e-05
QR_4 1776353927.563929000 0.713028   0.774789 0.704115 -0.0068173   -0.0884304 1.23945 0.0001   2.6e-05
HR_6 1776353927.573929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1e-05
QR_4 1776353927.573929000 0.703555   0.765761 0.697108 -0.000890217   -0.0786228 1.22902 0.0001   1e-05
HR_6 1776353927.583926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-06
QR_4 1776353927.583926000 0.694020   0.756628 0.690111 0.00458188   -0.0688078 1.21839 0.0001   2e-06
HR_6 1776353927.593927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.2e-05
QR_4 1776353927.593927000 0.682563   0.745623 0.68177 0.010406   -0.0570537 1.2058 0.0001   2.2e-05
HR_6 1776353927.603927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.5e-05
QR_4 1776353927.603927000 0.673019   0.736421 0.674846 0.0147073   -0.0472318 1.19548 0.0001   3.5e-05
HR_6 1776353927.613927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.5e-05
QR_4 1776353927.613927000 0.665401   0.728978 0.669343 0.0178478   -0.0395114 1.18732 0.0001   4.5e-05
HR_6 1776353927.623927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.4e-05
QR_4 1776353927.623927000 0.655860   0.719627 0.662492 0.0215033   -0.0297866 1.17672 0.0001   1.4e-05
HR_6 1776353927.633927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.1e-05
QR_4 1776353927.633927000 0.648272   0.712144 0.657039 0.0243044   -0.0218008 1.1685 0.0001   4.1e-05
HR_6 1776353927.643927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000976
QR_4 1776353927.643927000 0.636949   0.700853 0.648919 0.0282114   -0.0100418 1.15648 0.0001   0.000976
HR_6 1776353927.653927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.3e-05
QR_4 1776353927.653927000 0.627524   0.691391 0.642223 0.0310303   -0.000469548 1.14652 0.0001   1.3e-05
HR_6 1776353927.663927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.9e-05
QR_4 1776353927.663927000 0.618126   0.681939 0.635589 0.0335247   0.00885804 1.13631 0.0001   4.9e-05
HR_6 1776353927.673927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5e-05
QR_4 1776353927.673927000 0.608785   0.672475 0.629014 0.0358466   0.0178982 1.12611 0.0001   5e-05
HR_6 1776353927.683927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000293
QR_4 1776353927.683927000 0.601322   0.664887 0.623796 0.0375687   0.0247872 1.1179 0.0001   0.000293
HR_6 1776353927.693928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.5e-05
QR_4 1776353927.693928000 0.592034   0.65542 0.617303 0.039758   0.0327907 1.10732 0.0001   2.5e-05
HR_6 1776353927.703928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.2e-05
QR_4 1776353927.703928000 0.582814   0.645956 0.610875 0.0414783   0.0410081 1.09689 0.0001   5.2e-05
HR_6 1776353927.713928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   9e-06
QR_4 1776353927.713928000 0.573649   0.636501 0.604512 0.0427701   0.0490439 1.08659 0.0001   9e-06
HR_6 1776353927.723928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000866
QR_4 1776353927.723928000 0.564542   0.627071 0.59822 0.0431812   0.0573486 1.07593 0.0001   0.000866
HR_6 1776353927.733928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.9e-05
QR_4 1776353927.733928000 0.555538   0.617684 0.592059 0.0427622   0.0650989 1.06529 0.0001   1.9e-05
HR_6 1776353927.743928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.3e-05
QR_4 1776353927.743928000 0.546620   0.608317 0.586003 0.0419344   0.0723641 1.05503 0.0001   5.3e-05
HR_6 1776353927.753928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.3e-05
QR_4 1776353927.753928000 0.537763   0.599004 0.579993 0.0410541   0.0796227 1.04447 0.0001   2.3e-05
HR_6 1776353927.763928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.6e-05
QR_4 1776353927.763928000 0.528995   0.589749 0.574034 0.0402458   0.0868186 1.03348 0.0001   1.6e-05
HR_6 1776353927.773928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.7e-05
QR_4 1776353927.773928000 0.520317   0.580543 0.568109 0.0394279   0.0939673 1.02242 0.0001   2.7e-05
HR_6 1776353927.783928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.4e-05
QR_4 1776353927.783928000 0.511721   0.571409 0.562251 0.0388011   0.100734 1.01172 0.0001   5.4e-05
HR_6 1776353927.793929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.002042
QR_4 1776353927.793929000 0.501550   0.560546 0.555316 0.0372803   0.108193 0.998132 0.0001   0.002042
HR_6 1776353927.803929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.2e-05
QR_4 1776353927.803929000 0.494863   0.553375 0.550759 0.0357562   0.112577 0.98919 0.0001   4.2e-05
HR_6 1776353927.813929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.8e-05
QR_4 1776353927.813929000 0.486537   0.544483 0.545173 0.0337721   0.117894 0.978783 0.0001   5.8e-05
HR_6 1776353927.823929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.1e-05
QR_4 1776353927.823929000 0.478340   0.535613 0.539754 0.0324264   0.123957 0.966853 0.0001   1.1e-05
HR_6 1776353927.833929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.1e-05
QR_4 1776353927.833929000 0.471896   0.528541 0.53548 0.0315234   0.128821 0.956404 0.0001   5.1e-05
HR_6 1776353927.843929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.1e-05
QR_4 1776353927.843929000 0.463910   0.519785 0.530187 0.0303488   0.134472 0.943599 0.0001   1.1e-05
HR_6 1776353927.853929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.7e-05
QR_4 1776353927.853929000 0.456066   0.511127 0.52495 0.0288104   0.139707 0.930692 0.0001   2.7e-05
HR_6 1776353927.863929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   7e-05
QR_4 1776353927.863929000 0.448367   0.502513 0.51977 0.0268499   0.144431 0.917504 0.0001   7e-05
HR_6 1776353927.873929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000444
QR_4 1776353927.873929000 0.442282   0.495697 0.515663 0.0250623   0.147873 0.907251 0.0001   0.000444
HR_6 1776353927.883929000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.7e-05
QR_4 1776353927.883929000 0.433342   0.485631 0.509533 0.0221686   0.152802 0.892041 0.0001   1.7e-05
HR_6 1776353927.893930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.00012
QR_4 1776353927.893930000 0.427504   0.478982 0.505487 0.0201168   0.155834 0.881816 0.0001   0.00012
HR_6 1776353927.903930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.3e-05
QR_4 1776353927.903930000 0.420240   0.470803 0.500491 0.0173548   0.159354 0.869776 0.0001   6.3e-05
HR_6 1776353927.913930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.1e-05
QR_4 1776353927.913930000 0.411694   0.461143 0.494633 0.0139732   0.163738 0.856006 0.0001   4.1e-05
HR_6 1776353927.923930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.8e-05
QR_4 1776353927.923930000 0.404695   0.453195 0.489804 0.0111211   0.166914 0.844544 0.0001   1.8e-05
HR_6 1776353927.933930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.7e-05
QR_4 1776353927.933930000 0.399165   0.446939 0.485956 0.00883646   0.169263 0.835523 0.0001   6.7e-05
HR_6 1776353927.943930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.4e-05
QR_4 1776353927.943930000 0.393751   0.440757 0.482151 0.00669364   0.170854 0.826638 0.0001   2.4e-05
HR_6 1776353927.953930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.3e-05
QR_4 1776353927.953930000 0.385730   0.431607 0.476495 0.00350671   0.172752 0.813344 0.0001   3.3e-05
HR_6 1776353927.963930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.1e-05
QR_4 1776353927.963930000 0.379137   0.424152 0.471808 0.000873771   0.174225 0.802471 0.0001   6.1e-05
HR_6 1776353927.973930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000267
QR_4 1776353927.973930000 0.372723   0.416864 0.467159 -0.00176772   0.175559 0.791463 0.0001   0.000267
HR_6 1776353927.983930000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.8e-05
QR_4 1776353927.983930000 0.367625   0.411145 0.463493 -0.0039932   0.175805 0.782912 0.0001   2.8e-05
HR_6 1776353927.993931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.3e-05
QR_4 1776353927.993931000 0.361293   0.404113 0.458945 -0.00677603   0.175667 0.772477 0.0001   6.3e-05
HR_6 1776353928.003931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   7.6e-05
QR_4 1776353928.003931000 0.356346   0.398594 0.455308 -0.00890033   0.175588 0.764153 0.0001   7.6e-05
HR_6 1776353928.013931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.7e-05
QR_4 1776353928.013931000 0.349040   0.390428 0.449821 -0.0118841   0.175221 0.751797 0.0001   4.7e-05
HR_6 1776353928.023931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.7e-05
QR_4 1776353928.023931000 0.343082   0.383786 0.445228 -0.0142885   0.174962 0.741545 0.0001   1.7e-05
HR_6 1776353928.033931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1e-05
QR_4 1776353928.033931000 0.338406   0.378563 0.441573 -0.0159782   0.174909 0.7334 0.0001   1e-05
HR_6 1776353928.043931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000167
QR_4 1776353928.043931000 0.332619   0.372177 0.437048 -0.0179716   0.17454 0.723115 0.0001   0.000167
HR_6 1776353928.053931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.3e-05
QR_4 1776353928.053931000 0.327005   0.365945 0.432534 -0.0200888   0.174547 0.712776 0.0001   2.3e-05
HR_6 1776353928.063931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.9e-05
QR_4 1776353928.063931000 0.321476   0.359803 0.428009 -0.0222504   0.173829 0.702733 0.0001   1.9e-05
HR_6 1776353928.073931000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.4e-05
QR_4 1776353928.073931000 0.315975   0.353841 0.423514 -0.0243854   0.172948 0.693199 0.0001   4.4e-05
HR_6 1776353928.083925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1e-06
QR_4 1776353928.083925000 0.310560   0.348069 0.419011 -0.0266275   0.172166 0.684145 0.0001   1e-06
HR_6 1776353928.093925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.7e-05
QR_4 1776353928.093925000 0.305312   0.342431 0.414528 -0.0287088   0.171362 0.674612 0.0001   5.7e-05
HR_6 1776353928.103925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.7e-05
QR_4 1776353928.103925000 0.300132   0.336906 0.410072 -0.030389   0.17065 0.665561 0.0001   2.7e-05
HR_6 1776353928.113925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.3e-05
QR_4 1776353928.113925000 0.295074   0.331528 0.405648 -0.0318634   0.169735 0.656873 0.0001   1.3e-05
HR_6 1776353928.123925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.9e-05
QR_4 1776353928.123925000 0.291107   0.327318 0.40212 -0.0328048   0.168931 0.64953 0.0001   2.9e-05
HR_6 1776353928.133925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.8e-05
QR_4 1776353928.133925000 0.285283   0.321184 0.396881 -0.0335843   0.167564 0.638892 0.0001   3.8e-05
HR_6 1776353928.143925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.9e-05
QR_4 1776353928.143925000 0.280597   0.316211 0.392508 -0.0344542   0.166323 0.630316 0.0001   1.9e-05
HR_6 1776353928.153925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.3e-05
QR_4 1776353928.153925000 0.275997   0.311338 0.388168 -0.0353933   0.164605 0.621599 0.0001   2.3e-05
HR_6 1776353928.163925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.00024
QR_4 1776353928.163925000 0.271472   0.306621 0.383845 -0.0362625   0.16259 0.613361 0.0001   0.00024
HR_6 1776353928.173925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.9e-05
QR_4 1776353928.173925000 0.267114   0.302019 0.37958 -0.0374445   0.160405 0.605285 0.0001   2.9e-05
HR_6 1776353928.183925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.1e-05
QR_4 1776353928.183925000 0.262914   0.297497 0.375348 -0.0385168   0.158048 0.596959 0.0001   3.1e-05
HR_6 1776353928.193926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.2e-05
QR_4 1776353928.193926000 0.259626   0.293949 0.371967 -0.0394521   0.156017 0.59043 0.0001   4.2e-05
HR_6 1776353928.203926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000204
QR_4 1776353928.203926000 0.255581   0.289674 0.367769 -0.0406433   0.153382 0.582719 0.0001   0.000204
HR_6 1776353928.213926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.7e-05
QR_4 1776353928.213926000 0.252451   0.286332 0.364444 -0.0411861   0.151379 0.576385 0.0001   5.7e-05
HR_6 1776353928.223926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-05
QR_4 1776353928.223926000 0.247870   0.281429 0.35948 -0.041234   0.148369 0.567153 0.0001   3e-05
HR_6 1776353928.233926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-06
QR_4 1776353928.233926000 0.244917   0.278272 0.356234 -0.0415789   0.146481 0.561021 0.0001   3e-06
HR_6 1776353928.243926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.1e-05
QR_4 1776353928.243926000 0.242036   0.275225 0.353011 -0.0420644   0.14452 0.554419 0.0001   3.1e-05
HR_6 1776353928.253926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000224
QR_4 1776353928.253926000 0.237837   0.27082 0.348231 -0.0425952   0.141297 0.544583 0.0001   0.000224
HR_6 1776353928.263926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.7e-05
QR_4 1776353928.263926000 0.235156   0.267961 0.345043 -0.0427717   0.139013 0.5385 0.0001   2.7e-05
HR_6 1776353928.273926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.6e-05
QR_4 1776353928.273926000 0.231890   0.264463 0.341097 -0.0427615   0.135968 0.530331 0.0001   2.6e-05
HR_6 1776353928.283926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.9e-05
QR_4 1776353928.283926000 0.228703   0.26111 0.337163 -0.0425973   0.132656 0.522763 0.0001   6.9e-05
HR_6 1776353928.293927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   8e-06
QR_4 1776353928.293927000 0.225015   0.25724 0.332499 -0.0422907   0.128682 0.51412 0.0001   8e-06
HR_6 1776353928.303927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.5e-05
QR_4 1776353928.303927000 0.222052   0.254132 0.328655 -0.0418198   0.125296 0.506679 0.0001   2.5e-05
HR_6 1776353928.313927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.3e-05
QR_4 1776353928.313927000 0.219743   0.25171 0.325587 -0.0413289   0.122889 0.500787 0.0001   2.3e-05
HR_6 1776353928.323927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.001117
QR_4 1776353928.323927000 0.216914   0.248788 0.321788 -0.040681   0.119824 0.493818 0.0001   0.001117
HR_6 1776353928.333927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.5e-05
QR_4 1776353928.333927000 0.214189   0.245964 0.318027 -0.0399325   0.117153 0.486593 0.0001   1.5e-05
HR_6 1776353928.343927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000484
QR_4 1776353928.343927000 0.212102   0.243738 0.315032 -0.039122   0.114926 0.481393 0.0001   0.000484
HR_6 1776353928.353927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   8.4e-05
QR_4 1776353928.353927000 0.209545   0.241022 0.311332 -0.0381735   0.112059 0.474775 0.0001   8.4e-05
HR_6 1776353928.363927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.7e-05
QR_4 1776353928.363927000 0.207085   0.238385 0.307666 -0.0373281   0.109174 0.468109 0.0001   1.7e-05
HR_6 1776353928.373927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0
QR_4 1776353928.373927000 0.204738   0.235813 0.303994 -0.0363363   0.106749 0.46221 0.0001   0
HR_6 1776353928.383927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000496
QR_4 1776353928.383927000 0.202972   0.233801 0.301082 -0.0355874   0.10444 0.458479 0.0001   0.000496
HR_6 1776353928.393926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-06
QR_4 1776353928.393926000 0.200405   0.230897 0.296754 -0.0345384   0.100493 0.452356 0.0001   2e-06
HR_6 1776353928.403927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.8e-05
QR_4 1776353928.403927000 0.198315   0.22857 0.293183 -0.0336611   0.0967367 0.446938 0.0001   2.8e-05
HR_6 1776353928.413927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.4e-05
QR_4 1776353928.413927000 0.196292   0.226347 0.289705 -0.0324858   0.0938256 0.442251 0.0001   4.4e-05
HR_6 1776353928.423927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000146
QR_4 1776353928.423927000 0.194348   0.22417 0.286246 -0.031118   0.0901771 0.436605 0.0001   0.000146
