# pom logged on Tue Apr 28 09:38:20 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1777369100.397914000 0 1 1 1 1 1 -0.992289 0.00366602 0.0260424 -0.0158578 -0.0160855 -0.0075123 -0.0195728 0.0254555 0.00455945 -0.000750127 -0.000559352 0.000945986 -0.156435 0.161565 -0.00525022 0.000248767 0.000248711 0.000241578 0.000356644 0.000359369 0.00036802 0.00573642 0.0057264 0.00435533 0.00573642 0.0057264 0.00435533 0.0405311 0.0402639 0.0059714
1777369100.399039000 0 1 1 1 1 1 -0.992311 0.00369476 0.0260475 -0.0158565 -0.0160851 -0.00750966 -0.0197458 0.0256368 0.00455473 -0.000231076 -0.000332922 0.0013453 -0.155898 0.161493 -0.00502649 0.000250967 0.00025091 0.000243552 0.000356645 0.000359371 0.000368021 0.00575203 0.0057419 0.00435534 0.00575203 0.0057419 0.00435534 0.0410188 0.0407516 0.00646054
1777369100.399927000 0 1 1 1 1 1 -0.992329 0.0037176 0.0260515 -0.0158578 -0.0160866 -0.00750868 -0.0198817 0.0257786 0.00455 -0.000483626 -0.000629162 0.00125924 -0.155434 0.161143 -0.00508112 0.000252715 0.000252657 0.000245117 0.000356644 0.000359369 0.00036802 0.0057644 0.00575418 0.00435533 0.0057644 0.00575418 0.00435533 0.0405428 0.0402756 0.00598454
1777369100.401364000 0 1 1 1 1 1 -0.992357 0.00375481 0.0260581 -0.0158603 -0.0160892 -0.00750754 -0.0201028 0.0260077 0.00454165 -0.000864308 -0.00100136 0.0010862 -0.155014 0.160658 -0.00527379 0.000255565 0.000255505 0.000247666 0.000356649 0.000359375 0.000368026 0.00578457 0.00577421 0.00435537 0.00578457 0.00577421 0.00435537 0.042507 0.0422399 0.00794901
1777369100.402176000 0 1 1 1 1 1 -0.982459 0.00172248 0.0230375 -0.0147409 -0.0154441 -0.00740935 0.0162202 0.0171263 -0.00627761 -0.00123083 -0.00136796 0.000911097 -0.148386 0.149056 -0.00525301 0.000233104 0.000233057 0.000226661 0.000343418 0.000345937 0.000354962 0.00538827 0.0053791 0.00406724 0.00538827 0.0053791 0.00406724 0.0395293 0.0392823 0.0062641
1777369100.402817000 0 1 1 1 1 1 -0.982448 0.00173349 0.0230334 -0.0147417 -0.015445 -0.00740875 0.0161251 0.0172219 -0.00628098 -0.00123083 -0.00136796 0.000911097 -0.148386 0.149056 -0.00525301 0.000234267 0.000234219 0.000227705 0.000343424 0.000345943 0.000354968 0.00539682 0.0053876 0.00406727 0.00539682 0.0053876 0.00406727 0.0411555 0.0409085 0.00789027
1777369100.403931000 0 1 1 1 1 1 -0.982431 0.00175279 0.0230264 -0.0147453 -0.0154484 -0.00740862 0.0159623 0.0173843 -0.00628905 -0.00163406 -0.00173491 0.000721964 -0.147863 0.148262 -0.00567515 0.000236299 0.000236249 0.000229526 0.000343411 0.000345932 0.000354955 0.00541166 0.00540232 0.00406724 0.00541166 0.00540232 0.00406724 0.0394441 0.0391975 0.00618294
1777369100.404976000 0 1 1 1 1 1 -0.982414 0.00177105 0.0230199 -0.0147481 -0.0154513 -0.00740832 0.0158091 0.017537 -0.00629634 -0.00186212 -0.00194943 0.000613882 -0.147592 0.147823 -0.00591603 0.000238219 0.000238168 0.000231245 0.000343412 0.000345933 0.000354955 0.00542568 0.00541624 0.00406725 0.00542568 0.00541624 0.00406725 0.0396592 0.0394127 0.0063968
1777369100.405796000 0 1 1 1 1 1 -0.982401 0.00178549 0.0230147 -0.0147496 -0.0154529 -0.00740779 0.0156881 0.0176582 -0.00630119 -0.00186212 -0.00194943 0.000613882 -0.147592 0.147823 -0.00591603 0.000239735 0.000239682 0.000232599 0.000343426 0.000345947 0.000354969 0.0054368 0.00542729 0.00406731 0.0054368 0.00542729 0.00406731 0.0438951 0.0436486 0.0106327
1777369100.406846000 0 1 1 1 1 1 -0.982385 0.00180411 0.0230081 -0.0147514 -0.0154546 -0.00740761 0.0155351 0.017812 -0.0063076 -0.00181541 -0.00189051 0.000528251 -0.147293 0.147574 -0.00594789 0.000241687 0.000241633 0.000234342 0.000343427 0.000345948 0.00035497 0.00545103 0.00544141 0.00406732 0.00545103 0.00544141 0.00406732 0.044203 0.0439566 0.0109414
1777369100.407869000 0 1 1 1 1 1 -0.982369 0.0018224 0.0230016 -0.0147526 -0.0154559 -0.00740743 0.0153863 0.0179621 -0.00631322 -0.0016946 -0.00176011 0.000465117 -0.146985 0.147428 -0.0058719 0.000243601 0.000243546 0.000236048 0.000343428 0.000345949 0.000354971 0.00546496 0.00545525 0.00406733 0.00546496 0.00545525 0.00406733 0.044341 0.0440946 0.0110801
1777369100.409331000 0 1 1 1 1 1 -0.982346 0.00184882 0.0229924 -0.0147544 -0.0154577 -0.00740705 0.0151735 0.018177 -0.00632097 -0.00157008 -0.00162736 0.000412232 -0.146678 0.147336 -0.00574242 0.000246359 0.000246302 0.000238501 0.000343444 0.000345965 0.000354987 0.00548505 0.0054752 0.00406741 0.00548505 0.0054752 0.00406741 0.0474516 0.0472052 0.0141909
1777369100.409805000 0 1 1 1 1 1 -0.982339 0.00185745 0.0229894 -0.0147551 -0.0154585 -0.00740684 0.015104 0.0182468 -0.00632369 -0.00157008 -0.00162736 0.000412232 -0.146678 0.147336 -0.00574242 0.000247259 0.000247201 0.000239301 0.000343468 0.000345989 0.000355011 0.00549168 0.00548178 0.00406751 0.00549168 0.00548178 0.00406751 0.0511416 0.0508952 0.0178809
1777369100.410812000 0 1 1 1 1 1 -0.982324 0.0018759 0.022983 -0.0147567 -0.0154601 -0.0074064 0.0149563 0.0183951 -0.00632948 -0.00157008 -0.00162736 0.000412232 -0.146678 0.147336 -0.00574242 0.000249179 0.000249119 0.000241004 0.000343559 0.00034608 0.000355102 0.00550596 0.00549597 0.00406789 0.00550596 0.00549597 0.00406789 0.0606366 0.0603902 0.0273759
1777369100.411881000 0 1 1 1 1 1 -0.982308 0.00189564 0.0229763 -0.0147574 -0.0154611 -0.00740862 0.0148006 0.018554 -0.00633471 -0.00145053 -0.00151055 4.10305e-05 -0.146522 0.147524 -0.00562883 0.000251231 0.00025117 0.000242822 0.000343505 0.000346026 0.000355048 0.00552058 0.00551049 0.00406768 0.00552058 0.00551049 0.00406768 0.0551026 0.0548562 0.0218415
1777369100.413792000 0 1 1 1 1 1 -0.982513 0.00199713 0.0278315 -0.0123091 -0.0149947 -0.00723823 0.0143971 0.0153465 0.0106334 -0.00121466 -0.00158696 0.000231856 -0.141726 0.122906 -0.00492857 0.000231494 0.000231444 0.000224382 0.000331124 0.000333478 0.000342877 0.00516455 0.00515541 0.00380406 0.00516455 0.00515541 0.00380406 0.0505183 0.0502881 0.0184663
1777369100.419263000 0 1 1 1 1 1 -0.982436 0.00208282 0.0278896 -0.0123207 -0.0150026 -0.00724872 0.0136441 0.0160157 0.0106167 -0.0017184 -0.00151137 -0.000718935 -0.1398 0.122729 -0.00404458 0.000241324 0.000241267 0.000233079 0.000331454 0.000333811 0.000343206 0.0052393 0.00522964 0.00380555 0.0052393 0.00522964 0.00380555 0.0701872 0.0699583 0.0381341
1777369100.419952000 0 1 1 1 1 1 -0.982426 0.00209389 0.027897 -0.0123158 -0.0150062 -0.00724979 0.0135491 0.0161019 0.0106135 -0.00102128 -0.00181514 -0.000775061 -0.139657 0.122926 -0.00408743 0.000242587 0.000242528 0.000234191 0.000331054 0.000333412 0.000342806 0.00524702 0.0052373 0.0038039 0.00524702 0.0052373 0.0038039 0.0427309 0.0425021 0.0106744
1777369100.420957000 0 1 1 1 1 1 -0.982413 0.00211014 0.0279076 -0.0123136 -0.0150093 -0.0072507 0.0134077 0.0162267 0.0106083 -0.000414165 -0.00207616 -0.000792877 -0.13981 0.123117 -0.00425589 0.000244438 0.000244378 0.000235819 0.000331037 0.000333395 0.000342789 0.00526062 0.00525081 0.00380378 0.00526062 0.00525081 0.00380378 0.0389454 0.0387166 0.00688414
1777369100.423006000 0 1 1 1 1 1 -0.982386 0.00214365 0.0279293 -0.0123144 -0.0150136 -0.00725232 0.0131212 0.016479 0.0105996 -0.000414165 -0.00207616 -0.000792877 -0.13981 0.123117 -0.00425589 0.000248248 0.000248185 0.000239161 0.000331107 0.000333465 0.000342859 0.00528911 0.00527911 0.00380411 0.00528911 0.00527911 0.00380411 0.0521678 0.051939 0.0201065
1777369100.423806000 0 1 1 1 1 1 -0.982375 0.00215687 0.0279378 -0.0123147 -0.0150153 -0.00725295 0.0130094 0.0165775 0.0105962 -0.000414165 -0.00207616 -0.000792877 -0.13981 0.123117 -0.00425589 0.000249749 0.000249684 0.000240475 0.000331183 0.000333541 0.000342935 0.00530051 0.00529043 0.00380444 0.00530051 0.00529043 0.00380444 0.0598617 0.0596329 0.0278004
1777369100.424917000 0 1 1 1 1 1 -0.992434 0.00570823 0.0248008 -0.0119584 -0.0164366 -0.00853793 -0.0235793 0.02821 -0.000152173 -0.000764077 -0.00155417 -0.00071072 -0.154058 0.119192 -0.00479042 0.000229098 0.000229046 0.00022137 0.000319474 0.00032166 0.000331452 0.00495532 0.00494628 0.00356218 0.00495532 0.00494628 0.00356218 0.0399483 0.0397365 0.00902024
1777369100.425823000 0 1 1 1 1 1 -0.992456 0.00573384 0.0248007 -0.0119591 -0.016438 -0.00853856 -0.0237189 0.028318 -0.000156514 -0.000764077 -0.00155417 -0.00071072 -0.154058 0.119192 -0.00479042 0.00023066 0.000230607 0.000222742 0.000319493 0.000321679 0.000331472 0.00496735 0.00495823 0.00356228 0.00496735 0.00495823 0.00356228 0.0445554 0.0443436 0.0136274
1777369100.426856000 0 1 1 1 1 1 -0.99248 0.00576315 0.0248005 -0.011962 -0.0164385 -0.00853868 -0.0238814 0.028437 -0.000163888 -0.00113277 -0.00137039 -0.000588597 -0.154568 0.118568 -0.00514964 0.000232451 0.000232397 0.000224314 0.00031948 0.000321666 0.000331459 0.00498094 0.00497173 0.00356221 0.00498094 0.00497173 0.00356221 0.0423032 0.0420917 0.0113755
1777369100.427852000 0 1 1 1 1 1 -0.992504 0.00579153 0.0248003 -0.0119623 -0.0164386 -0.00853708 -0.024037 0.0285544 -0.00016978 -0.000971659 -0.00109275 -0.000200493 -0.154786 0.118458 -0.00526492 0.00023419 0.000234134 0.000225836 0.00031948 0.000321666 0.000331458 0.00499416 0.00498486 0.0035622 0.00499416 0.00498486 0.0035622 0.0418989 0.0416875 0.0109708
1777369100.428849000 0 1 1 1 1 1 -0.992528 0.00582006 0.0248001 -0.0119623 -0.0164382 -0.00853511 -0.0241925 0.0286725 -0.000175491 -0.000767753 -0.000802703 0.000215003 -0.154961 0.118453 -0.00533787 0.000235941 0.000235884 0.000227368 0.000319479 0.000321665 0.000331458 0.00500746 0.00499808 0.0035622 0.00500746 0.00499808 0.0035622 0.0417846 0.0415734 0.0108568
1777369100.429875000 0 1 1 1 1 1 -0.992553 0.00584957 0.0248 -0.0119606 -0.01644 -0.00853316 -0.0243519 0.0287946 -0.00018023 -0.000249536 -0.00095579 0.000519352 -0.154955 0.118488 -0.00521627 0.000237754 0.000237696 0.000228951 0.00031948 0.000321666 0.000331459 0.00502123 0.00501175 0.00356221 0.00502123 0.00501175 0.00356221 0.0419147 0.0417035 0.0109875
1777369100.431416000 0 1 1 1 1 1 -0.992591 0.00589408 0.0247997 -0.0119561 -0.0164418 -0.00853122 -0.0245908 0.0289763 -0.000190443 0.000690226 -0.000939553 0.000760996 -0.154922 0.118304 -0.00565256 0.000240501 0.00024044 0.000231343 0.00031947 0.000321656 0.000331449 0.00504198 0.00503237 0.00356217 0.00504198 0.00503237 0.00356217 0.0392877 0.0390765 0.0083597
1777369100.439705000 0 1 1 1 1 1 -0.99768 0.00621504 0.0228009 -0.0113824 -0.0181634 -0.00660563 -0.044642 0.0292516 -0.00684258 0.00103778 -0.000628735 0.000700728 -0.172167 0.11223 -0.0069317 0.000233011 0.000232952 0.000223803 0.000310034 0.000312035 0.000322256 0.0048197 0.00481049 0.00334605 0.0048197 0.00481049 0.00334605 0.111449 0.111252 0.0815834
1777369100.440920000 0 1 1 1 1 1 -0.997733 0.00625086 0.0227925 -0.011386 -0.0181567 -0.00661831 -0.0448502 0.0293915 -0.00688237 0.000704905 -0.000244591 -0.00051832 -0.172619 0.112347 -0.00955312 0.000235102 0.000235042 0.000225608 0.000310139 0.000312136 0.000322355 0.0048363 0.004827 0.00334651 0.0048363 0.004827 0.00334651 0.101722 0.101527 0.0718661
1777369100.441804000 0 1 1 1 1 1 -0.997773 0.00627688 0.0227864 -0.0113854 -0.0181569 -0.00661878 -0.0450027 0.0294908 -0.00689081 0.000704905 -0.000244591 -0.00051832 -0.172619 0.112347 -0.00955312 0.000236633 0.000236571 0.000226927 0.000310447 0.000312444 0.000322664 0.00484938 0.00484001 0.00334777 0.00484938 0.00484001 0.00334777 0.106171 0.105976 0.0763144
1777369100.444268000 0 1 1 1 1 1 -1.00172 0.0168425 0.0178447 -0.0128688 -0.0173324 -0.00548999 -0.0566276 0.0664081 -0.0230037 0.000536262 -4.7959e-05 -0.000591594 -0.165257 0.127211 -0.0115809 0.000219913 0.000219862 0.000211492 0.000298397 0.000300259 0.000310891 0.00455645 0.00454791 0.00313657 0.00455645 0.00454791 0.00313657 0.0435668 0.0433861 0.014736
1777369100.445843000 0 1 1 1 1 1 -1.00181 0.0169472 0.0178085 -0.0128718 -0.0173349 -0.0054907 -0.0568867 0.0666108 -0.0230261 -5.75675e-05 -0.000367212 -0.000560151 -0.165104 0.127511 -0.0119955 0.000222454 0.000222401 0.000213683 0.000298387 0.000300251 0.00031088 0.00457652 0.00456785 0.00313642 0.00457652 0.00456785 0.00313642 0.0422876 0.0421055 0.0134588
1777369100.446806000 0 1 1 1 1 1 -1.00187 0.0170114 0.0177863 -0.0128719 -0.0173353 -0.00549124 -0.0570457 0.0667336 -0.0230376 -5.75675e-05 -0.000367212 -0.000560151 -0.165104 0.127511 -0.0119955 0.00022402 0.000223965 0.000215031 0.000298433 0.000300297 0.000310926 0.00458918 0.00458043 0.00313664 0.00458918 0.00458043 0.00313664 0.0491853 0.0490032 0.0203565
1777369100.447808000 0 1 1 1 1 1 -1.00193 0.0170784 0.0177632 -0.0128719 -0.0173357 -0.0054918 -0.0572111 0.0668614 -0.0230497 -5.75675e-05 -0.000367212 -0.000560151 -0.165104 0.127511 -0.0119955 0.00022566 0.000225603 0.000216439 0.000298529 0.000300392 0.000311021 0.0046026 0.00459378 0.00313706 0.0046026 0.00459378 0.00313706 0.0585509 0.0583688 0.0297221
1777369100.448954000 0 1 1 1 1 1 -1.00199 0.0171551 0.0177367 -0.0128744 -0.0173415 -0.00549483 -0.057399 0.0670121 -0.0230736 -0.000399471 -0.00103884 -0.000852537 -0.164943 0.128061 -0.0130776 0.000227547 0.00022749 0.000218058 0.00029846 0.000300323 0.000310952 0.00461721 0.0046083 0.00313674 0.00461721 0.0046083 0.00313674 0.0495666 0.049384 0.0207412
1777369100.450415000 0 1 1 1 1 1 -1.00208 0.0172531 0.0177029 -0.0128761 -0.0173456 -0.00549725 -0.057639 0.067203 -0.0231005 -0.000558078 -0.00139125 -0.0010144 -0.164824 0.128557 -0.0140754 0.000229973 0.000229913 0.000220133 0.000298385 0.000300248 0.000310877 0.00463605 0.00462702 0.00313644 0.00463605 0.00462702 0.00313644 0.0412753 0.0410926 0.0124596
1777369100.454072000 0 1 1 1 1 1 -1.00229 0.0174997 0.0176184 -0.0128736 -0.0173465 -0.00549975 -0.058246 0.0676721 -0.0231496 -1.03382e-05 -0.00087625 -0.000856402 -0.165283 0.12844 -0.0138127 0.000236143 0.000236078 0.000225387 0.000298466 0.000300329 0.000310958 0.00468491 0.00467558 0.00313681 0.00468491 0.00467558 0.00313681 0.0525525 0.0523697 0.0237404
1777369100.455369000 0 1 1 1 1 1 -1.00007 0.0104874 0.0199853 -0.00983235 -0.0144985 -0.00356264 -0.0464181 0.0400048 -0.0154007 0.000342277 -0.000447104 -0.00136706 -0.135405 0.0938244 -0.0112953 0.000217888 0.000217835 0.000208776 0.000288654 0.000290406 0.000301433 0.00439932 0.00439089 0.0029482 0.00439932 0.00439089 0.0029482 0.0327161 0.0325453 0.0048346
1777369100.455909000 0 1 1 1 1 1 -1.0001 0.010509 0.019977 -0.0098318 -0.0144983 -0.00356371 -0.0464875 0.040049 -0.0154044 0.000416769 -0.000354471 -0.00149253 -0.134662 0.0925236 -0.0108066 0.000218737 0.000218683 0.0002095 0.000288652 0.000290404 0.000301431 0.00440619 0.00439771 0.00294818 0.00440619 0.00439771 0.00294818 0.0312307 0.0310599 0.00334435
1777369100.456799000 0 1 1 1 1 1 -1.00014 0.0105447 0.0199632 -0.00983143 -0.0144986 -0.00356504 -0.0466074 0.0401314 -0.0154141 0.000416769 -0.000354471 -0.00149253 -0.134662 0.0925236 -0.0108066 0.000220141 0.000220086 0.000210696 0.000288656 0.000290408 0.000301435 0.00441759 0.00440905 0.00294821 0.00441759 0.00440905 0.00294821 0.033915 0.0337442 0.00602863
1777369100.457997000 0 1 1 1 1 1 -1.00019 0.0105928 0.0199448 -0.00982831 -0.0144989 -0.00356392 -0.0467667 0.0402308 -0.0154245 0.00113023 -0.000365931 -0.000843677 -0.134372 0.0901787 -0.0103131 0.000222044 0.000221987 0.000212314 0.000288652 0.000290404 0.000301431 0.00443296 0.00442433 0.00294819 0.00443296 0.00442433 0.00294819 0.0313613 0.0311906 0.00346906
1777369100.458999000 0 1 1 1 1 1 -1.00024 0.0106332 0.0199293 -0.00982608 -0.0144993 -0.00356354 -0.0469015 0.0403163 -0.0154341 0.00147359 -0.000382777 -0.000508305 -0.134429 0.0890143 -0.0101423 0.000223646 0.000223588 0.000213673 0.000288652 0.000290404 0.000301431 0.0044459 0.00443718 0.00294819 0.0044459 0.00443718 0.00294819 0.0313676 0.0311968 0.00347353
1777369100.459932000 0 1 1 1 1 1 -1.00029 0.0106708 0.0199149 -0.00982373 -0.0144996 -0.00356298 -0.0470273 0.0403947 -0.015443 0.00178056 -0.000398573 -0.000207068 -0.134535 0.0878657 -0.00999277 0.000225147 0.000225088 0.000214944 0.000288651 0.000290404 0.000301431 0.00445799 0.00444921 0.0029482 0.00445799 0.00444921 0.0029482 0.0312213 0.0310506 0.00332595
1777369100.465096000 0 1 1 1 1 1 -0.999006 0.0111406 0.0202552 -0.00912411 -0.0146281 -0.00292367 -0.0431784 0.0404568 -0.0141782 0.00205674 -0.00041342 6.33698e-05 -0.135984 0.0799094 -0.00981209 0.000213857 0.000213804 0.000204345 0.000279587 0.000281222 0.000292696 0.00423972 0.00423148 0.00277498 0.00423972 0.00423148 0.00277498 0.0469153 0.0467555 0.0199084
1777369100.465365000 0 1 1 1 1 1 -0.999018 0.0111514 0.0202514 -0.00912318 -0.0146237 -0.00292423 -0.0432207 0.0404755 -0.0141787 0.00207532 0.000370676 -0.000102447 -0.136842 0.0795813 -0.0094818 0.000214267 0.000214213 0.000204691 0.000279547 0.000281183 0.000292655 0.00424295 0.00423468 0.00277482 0.00424295 0.00423468 0.00277482 0.0395452 0.0393857 0.0125388
1777369100.467232000 0 1 1 1 1 1 -0.999099 0.0112271 0.0202249 -0.00911931 -0.014623 -0.00292448 -0.0434762 0.0406241 -0.0141964 0.00207532 0.000370676 -0.000102447 -0.136842 0.0795813 -0.0094818 0.000217127 0.000217071 0.000207102 0.000279614 0.00028125 0.000292722 0.00426688 0.00425847 0.00277513 0.00426688 0.00425847 0.00277513 0.0477956 0.0476362 0.0207892
1777369100.467823000 0 1 1 1 1 1 -0.999124 0.0112511 0.0202165 -0.00911808 -0.0146227 -0.00292456 -0.0435571 0.0406712 -0.014202 0.00207532 0.000370676 -0.000102447 -0.136842 0.0795813 -0.0094818 0.00021804 0.000217983 0.000207869 0.000279655 0.00028129 0.000292763 0.00427457 0.00426612 0.0027753 0.00427457 0.00426612 0.0027753 0.0520217 0.0518622 0.0250152
1777369100.469483000 0 1 1 1 1 1 -0.999197 0.0113187 0.0201929 -0.00911647 -0.0146209 -0.00292525 -0.0437877 0.0408034 -0.0142203 0.00185582 0.000521663 -0.000166055 -0.137247 0.0795859 -0.00978404 0.000220621 0.000220561 0.000210034 0.000279585 0.00028122 0.000292693 0.00429553 0.00428696 0.00277506 0.00429553 0.00428696 0.00277506 0.0443203 0.044161 0.0173149
1777369100.471590000 0 1 1 1 1 1 -0.999289 0.0114049 0.0201629 -0.00911256 -0.0146197 -0.00292566 -0.0440769 0.0409711 -0.0142409 0.00185582 0.000521663 -0.000166055 -0.137247 0.0795859 -0.00978404 0.000223935 0.000223873 0.000212805 0.000279741 0.000281377 0.000292849 0.00432337 0.00431464 0.00277576 0.00432337 0.00431464 0.00277576 0.0594141 0.0592548 0.0324087
1777369100.476215000 0 1 1 1 1 1 -0.996018 0.0117985 0.019536 -0.0107257 -0.0119693 -0.0043051 -0.0294269 0.0448455 -0.0159136 0.00155186 -9.58792e-05 0.000718831 -0.112177 0.0976014 -0.0083697 0.000212086 0.00021203 0.00020182 0.000271022 0.000272585 0.000284489 0.00411081 0.00410263 0.00261524 0.00411081 0.00410263 0.00261524 0.0586845 0.0585348 0.0325199
1777369100.477452000 0 1 1 1 1 1 -0.996055 0.0118541 0.0195163 -0.0107284 -0.0119633 -0.00430745 -0.029566 0.0449848 -0.0159276 0.000935833 0.000698276 0.000608324 -0.112107 0.0997602 -0.00876783 0.000213935 0.000213878 0.00020336 0.000270979 0.000272538 0.000284439 0.00412613 0.00411787 0.00261505 0.00412613 0.00411787 0.00261505 0.0504234 0.0502721 0.0242538
1777369100.478899000 0 1 1 1 1 1 -0.996098 0.0119193 0.0194932 -0.0107268 -0.0119606 -0.00430689 -0.0297274 0.0451431 -0.0159424 0.000962764 0.000911721 0.000591671 -0.111995 0.101551 -0.00903205 0.000216117 0.000216057 0.000205171 0.000270828 0.000272387 0.000284288 0.00414379 0.00413543 0.00261446 0.00414379 0.00413543 0.00261446 0.0369841 0.036832 0.0108174
1777369100.479828000 0 1 1 1 1 1 -0.996125 0.0119613 0.0194784 -0.0107259 -0.0119598 -0.00430635 -0.0298314 0.0452374 -0.0159508 0.000962764 0.000911721 0.000591671 -0.111995 0.101551 -0.00903205 0.000217527 0.000217467 0.000206339 0.000270861 0.000272421 0.000284322 0.00415574 0.00414731 0.00261462 0.00415574 0.00414731 0.00261462 0.0432977 0.0431457 0.017131
1777369100.480854000 0 1 1 1 1 1 -0.996156 0.0120078 0.019462 -0.0107242 -0.0119575 -0.00430591 -0.0299454 0.0453533 -0.0159615 0.00107007 0.00111742 0.000580978 -0.111884 0.10295 -0.00920366 0.000219095 0.000219033 0.000207635 0.000270845 0.000272405 0.000284305 0.00416869 0.00416019 0.00261451 0.00416869 0.00416019 0.00261451 0.0392713 0.0391191 0.0131016
1777369100.481885000 0 1 1 1 1 1 -0.996187 0.0120547 0.0194456 -0.0107231 -0.0119552 -0.00430476 -0.0300599 0.0454649 -0.0159694 0.00109168 0.00132275 0.000681729 -0.111764 0.103765 -0.0089671 0.00022068 0.000220617 0.000208943 0.000270824 0.000272383 0.000284284 0.00418178 0.0041732 0.00261442 0.00418178 0.0041732 0.00261442 0.0350727 0.0349204 0.0089048

1777369100.484909000 0 1 1 1 1 1 -0.994487 0.00806421 0.0161954 -0.00956245 -0.010029 -0.00360448 -0.0215943 0.0312488 -0.0255654 0.00109015 0.00147597 0.000779736 -0.092964 0.0925713 -0.0082666 0.000206887 0.000206832 0.000196446 0.000262626 0.000264094 0.000276456 0.003962 0.00395409 0.00246611 0.003962 0.00395409 0.00246611 0.042332 0.0421891 0.0169633
1777369100.486011000 0 1 1 1 1 1 -0.994511 0.00809868 0.0161673 -0.00956513 -0.0100281 -0.00360362 -0.0217027 0.0313565 -0.0255736 0.000387391 0.00130516 0.000848057 -0.0941964 0.0937089 -0.00817643 0.000208477 0.000208421 0.000197759 0.000262573 0.000264038 0.000276398 0.00397536 0.00396739 0.00246588 0.00397536 0.00396739 0.00246588 0.0296051 0.0294622 0.00423317
1777369100.486812000 0 1 1 1 1 1 -0.994528 0.00812383 0.0161468 -0.00956482 -0.0100271 -0.00360294 -0.0217782 0.0314316 -0.0255801 0.000387391 0.00130516 0.000848057 -0.0941964 0.0937089 -0.00817643 0.00020964 0.000209583 0.000198716 0.000262577 0.000264042 0.000276402 0.00398533 0.00397731 0.00246592 0.00398533 0.00397731 0.00246592 0.032127 0.0319841 0.00675514
1777369100.488532000 0 1 1 1 1 1 -0.994566 0.00817803 0.0161028 -0.00956416 -0.0100248 -0.00360149 -0.0219402 0.0315927 -0.0255942 0.000387391 0.00130516 0.000848057 -0.0941964 0.0937089 -0.00817643 0.000212156 0.000212097 0.000200784 0.000262623 0.000264088 0.000276448 0.004007 0.00399886 0.00246614 0.004007 0.00399886 0.00246614 0.0423596 0.0422167 0.0169877
1777369100.489948000 0 1 1 1 1 1 -0.994597 0.00822288 0.0160666 -0.0095662 -0.0100194 -0.00360242 -0.0220794 0.0317346 -0.0255972 -7.66981e-06 0.00181751 0.000523256 -0.0949806 0.0948829 -0.00708852 0.000214248 0.000214187 0.000202497 0.000262638 0.000264103 0.000276463 0.00402481 0.00401657 0.00246619 0.00402481 0.00401657 0.00246619 0.0409874 0.0408445 0.0156132
1777369100.490844000 0 1 1 1 1 1 -0.994617 0.00825137 0.0160436 -0.00956646 -0.0100142 -0.0036007 -0.0221657 0.0318235 -0.0255993 -4.19552e-05 0.00242852 0.000730071 -0.0951713 0.0955015 -0.00640548 0.000215582 0.000215519 0.000203585 0.000262579 0.000264044 0.000276404 0.00403588 0.00402758 0.00246596 0.00403588 0.00402758 0.00246596 0.0323735 0.0322305 0.00699752
